*********** Information: Data ***************

4375046283,1C
4375046283,16
4375086216,16
4375086216,6
4375183150,6
4375183150,1C
4375564716,1C
4375578250,1C
4376081466,1C
4376095000,1C
4376607966,1C
4376635000,1C
4376635633,1C
4376635633,9
4376695133,9
4376695133,1C
4377502066,1C
4377527383,1C
4377528000,1C
4377528000,7
4378054566,7
4378054566,1C
4378584000,1C
4378597416,1C
4379311966,1C
4379325500,1C
4379887216,1C
4379899816,1C
4380000000,1C
4380046250,1C
4380046883,1C
4380046883,16
4380116883,16
4380116883,19
4380142783,19
4380142783,16
4380154283,16
4380154283,17
4380199916,17
4380199916,19
4380228966,19
4380228966,17
4380237500,17
4380237500,13
4380259133,13
4380259133,15
4380271500,15
4380271500,1C
4380307633,1C
4380333183,1C
4380333816,1C
4380333816,17
4380450383,17
4380450383,1C
4380453000,1C
4380466133,1C
4380969466,1C
4380983000,1C
4381495966,1C
4381523000,1C
4381523633,1C
4381523633,9
4381612633,9
4381612633,1C
4382500000,1C
4382537633,1C
4382538250,1C
4382538250,7
4383000566,7
4383000566,18
4383026466,18
4383026466,3
4383524166,3
4383537150,3
4384252066,3
4384265183,3
4384299933,3
4384299933,1C
4384823966,1C
4384836566,1C
4385000000,1C
4385025316,1C
4385025933,1C
4385025933,16
4385066033,16
4385066033,1C
4385392716,1C
4385406250,1C
4385909466,1C
4385923000,1C
4386435966,1C
4386463000,1C
4386463633,1C
4386463633,9
4386523133,9
4386523133,1C
4387500183,1C
4387525500,1C
4387526133,1C
4387526133,7
4388031850,7
4388031850,1C
4388568000,1C
4388581416,1C
4389295966,1C
4389309500,1C
4389867966,1C
4389880566,1C
4390000000,1C
4390038850,1C
4390039466,1C
4390039466,16
4390109466,16
4390109466,19
4390135383,19
4390135383,16
4390146883,16
4390146883,17
4390192500,17
4390192500,19
4390228966,19
4390228966,17
4390237500,17
4390237500,13
4390259133,13
4390259133,5
4390305033,5
4390332033,5
4390433533,5
4390446666,5
4390651650,5
4390651650,17
4390807433,17
4390807433,1C
4390953466,1C
4390967000,1C
4391476716,1C
4391503750,1C
4391504383,1C
4391504383,9
4391571283,9
4391571283,1C
4392500000,1C
4392531466,1C
4392532100,1C
4392532100,7
4392984916,7
4392984916,3
4393508100,3
4393521100,3
4394236033,3
4394249166,3
4394282566,3
4394282566,1C
4394807966,1C
4394820566,1C
4395000000,1C
4395025316,1C
4395025933,1C
4395025933,16
4395065883,16
4395065883,1C
4395380033,1C
4395393566,1C
4395933600,1C
4395947133,1C
4396429716,1C
4396464166,1C
4396464783,1C
4396464783,9
4396524283,9
4396524283,1C
4397500000,1C
4397525316,1C
4397525933,1C
4397525933,7
4398036466,7
4398036466,1C
4398604000,1C
4398617400,1C
4399331966,1C
4399345500,1C
4399903966,1C
4399916566,1C
4400000000,1C
4400038850,1C
4400039466,1C
4400039466,16
4400109466,16
4400109466,19
4400135383,19
4400135383,16
4400146883,16
4400146883,17
4400192500,17
4400192500,19
4400260350,19
4400260350,17
4400268883,17
4400268883,13
4400290500,13
4400290500,15
4400302883,15
4400302883,1C
4400305500,1C
4400330666,1C
4400331283,1C
4400331283,17
4400447850,17
4400447850,1C
4400472716,1C
4400493600,1C
4400989466,1C
4401003000,1C
4401515966,1C
4401543000,1C
4401543633,1C
4401543633,9
4401603133,9
4401603133,1C
4402500000,1C
4402531466,1C
4402532100,1C
4402532100,7
4403025750,7
4403025750,3
4403573933,3
4403586933,3
4404274100,3
4404287216,3
4404303600,3
4404303600,1C
4404843966,1C
4404856566,1C
4405000000,1C
4405025316,1C
4405025933,1C
4405025933,16
4405073283,16
4405073283,1C
4405412716,1C
4405426250,1C
4405931966,1C
4405945500,1C
4406455966,1C
4406490416,1C
4406491033,1C
4406491033,9
4406550533,9
4406550533,1C
4407506133,1C
4407531433,1C
4407532066,1C
4407532066,7
4408030350,7
4408030350,1C
4408588000,1C
4408601416,1C
4409319216,1C
4409332750,1C
4409891216,1C
4409903816,1C
4410000000,1C
4410038850,1C
4410039466,1C
4410039466,16
4410138966,16
4410138966,19
4410164883,19
4410164883,16
4410176383,16
4410176383,17
4410222000,17
4410222000,19
4410251066,19
4410251066,17
4410259600,17
4410259600,13
4410281216,13
4410281216,5
4410353183,5
4410380183,5
4410460533,5
4410473666,5
4410741850,5
4410741850,17
4410858683,17
4410858683,1C
4410979966,1C
4410993500,1C
4411509716,1C
4411536750,1C
4411537383,1C
4411537383,9
4411596883,9
4411596883,1C
4412500000,1C
4412531466,1C
4412532100,1C
4412532100,7
4413005716,7
4413005716,3
4413580133,3
4413593133,3
4414239383,3
4414239383,1C
4414311216,1C
4414324750,1C
4414883216,1C
4414895816,1C
4415000000,1C
4415031466,1C
4415032100,1C
4415032100,16
4415072033,16
4415072033,6
4415168966,6
4415168966,1C
4415447416,1C
4415460933,1C
4415965466,1C
4415979000,1C
4416488716,1C
4416515750,1C
4416516383,1C
4416516383,9
4416575883,9
4416575883,1C
4417500000,1C
4417525316,1C
4417525933,1C
4417525933,7
4418021783,7
4418021783,1C
4418572000,1C
4418585400,1C
4419299966,1C
4419313500,1C
4419871966,1C
4419884566,1C
4420000000,1C
4420047433,1C
4420048066,1C
4420048066,16
4420118683,16
4420118683,19
4420144600,19
4420144600,16
4420156100,16
4420156100,17
4420202350,17
4420202350,19
4420231416,19
4420231416,17
4420239933,17
4420239933,13
4420261566,13
4420261566,15
4420312716,15
4420312716,8
4420315683,8
4420342683,8
4420442500,8
4420442500,17
4420445466,17
4420458600,17
4420582150,17
4420582150,1C
4420957466,1C
4420971000,1C
4421483966,1C
4421511000,1C
4421511633,1C
4421511633,9
4421578466,9
4421578466,1C
4422500000,1C
4422537633,1C
4422538250,1C
4422538250,7
4423022916,7
4423022916,18
4423048816,18
4423048816,3
4423564250,3
4423577250,3
4424292133,3
4424305250,3
4424314133,3
4424314133,1C
4424863966,1C
4424876566,1C
4425000000,1C
4425025316,1C
4425025933,1C
4425025933,16
4425065883,16
4425065883,1C
4425432716,1C
4425446250,1C
4425949466,1C
4425963000,1C
4426475966,1C
4426503000,1C
4426503633,1C
4426503633,9
4426563133,9
4426563133,1C
4427500000,1C
4427525316,1C
4427525933,1C
4427525933,7
4428031566,7
4428031566,1C
4428559466,1C
4428572883,1C
4429283966,1C
4429297500,1C
4429855966,1C
4429868566,1C
4430000000,1C
4430046250,1C
4430046883,1C
4430046883,16
4430116883,16
4430116883,19
4430142783,19
4430142783,16
4430154283,16
4430154283,17
4430199916,17
4430199916,19
4430228966,19
4430228966,17
4430237500,17
4430237500,13
4430259133,13
4430259133,5
4430312433,5
4430339433,5
4430426350,5
4430439466,5
4430666466,5
4430666466,17
4430783933,17
4430783933,1C
4430941466,1C
4430955000,1C
4431467966,1C
4431495000,1C
4431495633,1C
4431495633,9
4431555133,9
4431555133,1C
4432500183,1C
4432531666,1C
4432532283,1C
4432532283,7
4432981666,7
4432981666,3
4433549883,3
4433562883,3
4433602666,3
4433610716,3
4434285066,3
4434298183,3
4434360933,3
4434360933,1C
4434847966,1C
4434860566,1C
4435000000,1C
4435025316,1C
4435025933,1C
4435025933,16
4435073283,16
4435073283,1C
4435416716,1C
4435430250,1C
4435933466,1C
4435947000,1C
4436456716,1C
4436483750,1C
4436484383,1C
4436484383,9
4436551283,9
4436551283,1C
4437500000,1C
4437530250,1C
4437530883,1C
4437530883,7
4438058100,7
4438058100,12
4438191416,12
4438191416,1C
4438592000,1C
4438605416,1C
4439319966,1C
4439333500,1C
4439891966,1C
4439911966,1C
4440000000,1C
4440047433,1C
4440048066,1C
4440048066,16
4440118683,16
4440118683,19
4440144600,19
4440144600,16
4440156100,16
4440156100,17
4440209683,17
4440209683,19
4440238750,19
4440238750,17
4440247283,17
4440247283,13
4440268916,13
4440268916,15
4440281283,15
4440281283,2
4440326633,2
4440353633,2
4440431133,2
4440431133,17
4440460783,17
4440503416,17
4440592933,17
4440592933,1C
4440977466,1C
4440991000,1C
4441503966,1C
4441531000,1C
4441531633,1C
4441531633,9
4441629916,9
4441629916,1C
4442500000,1C
4442531466,1C
4442532100,1C
4442532100,7
4442986966,7
4442986966,3
4443532133,3
4443545133,3
4444267133,3
4444280250,3
4444289133,3
4444289133,1C
4444831966,1C
4444844566,1C
4445000000,1C
4445025316,1C
4445025933,1C
4445025933,16
4445065883,16
4445065883,1C
4445400716,1C
4445414250,1C
4445917466,1C
4445931000,1C
4446443966,1C
4446471000,1C
4446471633,1C
4446471633,9
4446531133,9
4446531133,1C
4447500000,1C
4447525316,1C
4447525933,1C
4447525933,7
4448062933,7
4448062933,1C
4448576250,1C
4448589650,1C
4449303966,1C
4449317500,1C
4449875966,1C
4449888566,1C
4450000000,1C
4450038850,1C
4450039466,1C
4450039466,16
4450109466,16
4450109466,19
4450135383,19
4450135383,16
4450146883,16
4450146883,17
4450192500,17
4450192500,19
4450228966,19
4450228966,17
4450237500,17
4450237500,13
4450259133,13
4450259133,5
4450309666,5
4450336666,5
4450445250,5
4450458383,5
4450662100,5
4450662100,17
4450808433,17
4450808433,1C
4450961466,1C
4450975000,1C
4451487966,1C
4451515000,1C
4451515633,1C
4451515633,9
4451613900,9
4451613900,1C
4452500000,1C
4452538816,1C
4452539433,1C
4452539433,7
4453056600,7
4453056600,3
4453620066,3
4453633066,3
4454333633,3
4454333633,1C
4454349533,1C
4454362666,1C
4454920716,1C
4454933316,1C
4455000000,1C
4455031466,1C
4455032100,1C
4455032100,16
4455072033,16
4455072033,6
4455168966,6
4455168966,1C
4455488716,1C
4455502250,1C
4456005466,1C
4456019000,1C
4456531966,1C
4456559000,1C
4456559633,1C
4456559633,9
4456619133,9
4456619133,1C
4457500000,1C
4457525316,1C
4457525933,1C
4457525933,7
4458021750,7
4458021750,1C
4458560000,1C
4458602900,1C
4459287966,1C
4459301500,1C
4459859966,1C
4459872566,1C
4460000000,1C
4460038850,1C
4460039466,1C
4460039466,16
4460109466,16
4460109466,19
4460135383,19
4460135383,16
4460146883,16
4460146883,17
4460199916,17
4460199916,19
4460228966,19
4460228966,17
4460237500,17
4460237500,13
4460259133,13
4460259133,15
4460271500,15
4460271500,1C
4460307633,1C
4460333183,1C
4460333816,1C
4460333816,17
4460428816,17
4460449350,17
4460472933,17
4460472933,1C
4460945466,1C
4460959000,1C
4461471966,1C
4461499000,1C
4461499633,1C
4461499633,9
4461566533,9
4461566533,1C
4462500000,1C
4462537633,1C
4462538250,1C
4462538250,7
4463000466,7
4463000466,18
4463026383,18
4463026383,3
4463552133,3
4463565133,3
4464280033,3
4464293150,3
4464852100,3
4464864283,3
4464999666,3
4465026183,3
4465336183,3
4465336183,16
4465376566,16
4465376566,E
4465425633,E
4465438750,E
4465652433,E
4465668433,E
4465944100,E
4465957216,E
4466475533,E
4466504000,E
4466624316,E
4466624316,9
4466684100,9
4466684100,E
4466875816,E
4466875816,10
4466908966,10
4466908966,1C
4467500000,1C
4467525316,1C
4467525933,1C
4467525933,7
4468276816,7
4468296033,7
4468767750,7
4468767750,1C
4469324000,1C
4469337416,1C
4470000000,1C
4470038850,1C
4470039466,1C
4470039466,16
4470055316,16
4470068433,16
4470124633,16
4470124633,19
4470150533,19
4470150533,16
4470162033,16
4470162033,17
4470215066,17
4470215066,19
4470244133,19
4470244133,17
4470252666,17
4470252666,13
4470274283,13
4470274283,5
4470325066,5
4470352066,5
4470625100,5
4470637283,5
4471193750,5
4471206883,5
4471273933,5
4471273933,17
4471390933,17
4471390933,1C
4471709466,1C
4471723000,1C
4472235966,1C
4472270350,1C
4472270966,1C
4472270966,9
4472330466,9
4472330466,1C
4472500000,1C
4472531466,1C
4472532100,1C
4472532100,7
4473603716,7
4473603716,3
4474160066,3
4474173066,3
4474888066,3
4474901183,3
4474999716,3
4475026250,3
4475096100,3
4475096100,16
4475136466,16
4475136466,1C
4475459966,1C
4475479966,1C
4476041850,1C
4476055383,1C
4476545466,1C
4476559000,1C
4477071966,1C
4477099000,1C
4477099633,1C
4477099633,9
4477159133,9
4477159133,1C
4477502783,1C
4477528100,1C
4477528716,1C
4477528716,7
4478105466,7
4478105466,1C
4478632000,1C
4478645400,1C
4479359966,1C
4479373500,1C
4479931966,1C
4479951900,1C
4480000000,1C
4480047433,1C
4480048066,1C
4480048066,16
4480118533,16
4480118533,19
4480144433,19
4480144433,16
4480155933,16
4480155933,17
4480202183,17
4480202183,19
4480270033,19
4480270033,17
4480278566,17
4480278566,13
4480300183,13
4480300183,15
4480312566,15
4480312566,14
4480348683,14
4480375683,14
4480432183,14
4480432183,17
4480501250,17
4480514383,17
4480571683,17
4480571683,11
4480617916,11
4480617916,1C
4481017466,1C
4481031000,1C
4481543966,1C
4481571000,1C
4481571633,1C
4481571633,9
4481631133,9
4481631133,1C
4482500000,1C
4482538850,1C
4482539466,1C
4482539466,7
4483060150,7
4483060150,3
4483624100,3
4483637100,3
4484352100,3
4484365216,3
4484397916,3
4484397916,4
4484719966,4
4484719966,1C
4484927216,1C
4484939816,1C
4485000000,1C
4485025316,1C
4485025933,1C
4485025933,16
4485065883,16
4485065883,1C
4485492716,1C
4485506250,1C
4486030816,1C
4486044350,1C
4486535966,1C
4486570400,1C
4486571033,1C
4486571033,9
4486630533,9
4486630533,1C
4487514183,1C
4487539500,1C
4487540133,1C
4487540133,7
4488126716,7
4488126716,1C
4488668000,1C
4488681416,1C
4489395966,1C
4489416900,1C
4489967966,1C
4489980566,1C
4490000000,1C
4490038850,1C
4490039466,1C
4490039466,16
4490109466,16
4490109466,19
4490135383,19
4490135383,16
4490146883,16
4490146883,17
4490199916,17
4490199916,19
4490228966,19
4490228966,17
4490237500,17
4490237500,13
4490259133,13
4490259133,5
4490307750,5
4490334750,5
4490539783,5
4490552916,5
4490892183,5
4490892183,17
4491047650,17
4491047650,1C
4491056150,1C
4491069283,1C
4491580600,1C
4491607633,1C
4491608250,1C
4491608250,9
4491667750,9
4491667750,1C
4492293350,1C
4492313933,1C
4492502783,1C
4492534250,1C
4492534883,1C
4492534883,7
4493253750,7
4493253750,3
4493816166,3
4493829166,3
4494544033,3
4494557166,3
4494586916,3
4494586916,1C
4495000000,1C
4495060966,1C
4495061600,1C
4495061600,16
4495101683,16
4495101683,6
4495119316,6
4495131500,6
4495213000,6
4495213000,1C
4495687966,1C
4495701500,1C
4496207966,1C
4496221500,1C
4496737716,1C
4496764750,1C
4496765383,1C
4496765383,9
4496824883,9
4496824883,1C
4497500000,1C
4497525316,1C
4497525933,1C
4497525933,7
4498117433,7
4498117433,1C
4498652000,1C
4498665400,1C
4498932500,1C
4498966850,1C
4499138600,1C
4499147066,1C
4499379966,1C
4499393500,1C
4499951966,1C
4499971966,1C
4500000000,1C
4500047433,1C
4500048066,1C
4500048066,16
4500138000,16
4500138000,19
4500163900,19
4500163900,16
4500175400,16
4500175400,17
4500229633,17
4500229633,19
4500258683,19
4500258683,17
4500267216,17
4500267216,13
4500288850,13
4500288850,1
4500309000,1
4500309000,15
4500321383,15
4500321383,8
4500337716,8
4500364716,8
4500443716,8
4500469783,8
4500479416,8
4500479416,17
4500520816,17
4500533933,17
4500619433,17
4500619433,1C
4501031633,1C
4501050566,1C
4501052566,1C
4501065683,1C
4501560716,1C
4501587750,1C
4501588383,1C
4501588383,9
4501655283,9
4501655283,1C
4501940500,1C
4501974850,1C
4502500000,1C
4502537633,1C
4502538250,1C
4502538250,7
4503393316,7
4503393316,18
4503426633,18
4503426633,3
4503455716,3
4503481783,3
4503956100,3
4503969100,3
4504043683,3
4504062216,3
4504684066,3
4504697183,3
4504811350,3
4504811350,1C
4504948500,1C
4504990250,1C
4505001816,1C
4505027133,1C
4505027750,1C
4505027750,16
4505084666,16
4505084666,1
4505104816,1
4505104816,1C
4505255966,1C
4505268566,1C
4505824716,1C
4505838250,1C
4506341466,1C
4506355000,1C
4506482850,1C
4506509316,1C
4506867966,1C
4506895000,1C
4506895633,1C
4506895633,9
4506953416,9
4506953416,1C
4507070633,1C
4507089150,1C
4507500000,1C
4507554816,1C
4507555433,1C
4507555433,7
4507956600,7
4507990633,7
4508460066,7
4508460066,1C
4509000000,1C
4509013416,1C
4509466633,1C
4509493100,1C
4509727966,1C
4509748916,1C
4510002933,1C
4510041783,1C
4510042416,1C
4510042416,16
4510054783,16
4510073316,16
4510152433,16
4510152433,19
4510178350,19
4510178350,16
4510189850,16
4510189850,17
4510236100,17
4510236100,19
4510265166,19
4510265166,17
4510273683,17
4510273683,13
4510295316,13
4510295316,1
4510300350,1
4510313500,1
4510330816,1
4510330816,5
4510343716,5
4510370716,5
4510869900,5
4510883033,5
4510954633,5
4510954633,17
4510964683,17
4511006033,17
4511115316,17
4511115316,1C
4511385466,1C
4511399000,1C
4511908716,1C
4511935750,1C
4511936383,1C
4511936383,9
4511994166,9
4511994166,1C
4512482633,1C
4512508783,1C
4512511216,1C
4512542683,1C
4512543316,1C
4512543316,7
4513070883,7
4513089000,7
4513280683,7
4513280683,3
4513839683,3
4513852683,3
4514567316,3
4514580433,3
4514694433,3
4514694433,1C
4515000000,1C
4515025316,1C
4515025933,1C
4515025933,16
4515082183,16
4515082183,1
4515102350,1
4515102350,1C
4515135966,1C
4515148566,1C
4515578566,1C
4515595166,1C
4515708533,1C
4515722066,1C
4516221466,1C
4516235000,1C
4516747966,1C
4516775000,1C
4516775633,1C
4516775633,9
4516835133,9
4516835133,1C
4517500000,1C
4517525316,1C
4517525933,1C
4517525933,7
4518495066,7
4518495066,1C
4519036000,1C
4519049400,1C
4519767216,1C
4519780750,1C
4520000000,1C
4520038850,1C
4520039466,1C
4520039466,16
4520116816,16
4520116816,19
4520142716,19
4520142716,16
4520154216,16
4520154216,17
4520199850,17
4520199850,19
4520228916,19
4520228916,17
4520237433,17
4520237433,13
4520259066,13
4520259066,15
4520271433,15
4520271433,1C
4520307633,1C
4520340600,1C
4520341216,1C
4520341216,17
4520343916,17
4520356100,17
4520472000,17
4520472000,1C
4520904716,1C
4520918250,1C
4521421466,1C
4521435000,1C
4521955100,1C
4521982133,1C
4521982750,1C
4521982750,9
4522042250,9
4522042250,1C
4522500000,1C
4522531466,1C
4522532100,1C
4522532100,7
4523003216,7
4523003216,3
4523562166,3
4523575150,3
4524287166,3
4524287166,1C
4524289783,1C
4524302916,1C
4524859966,1C
4524872566,1C
4525036566,1C
4525061883,1C
4525062500,1C
4525062500,16
4525065183,16
4525085383,16
4525124966,16
4525124966,1C
4525428716,1C
4525442250,1C
4525945466,1C
4525959000,1C
4526471966,1C
4526499000,1C
4526499633,1C
4526499633,9
4526559133,9
4526559133,1C
4527500000,1C
4527525316,1C
4527525933,1C
4527525933,7
4528062500,7
4528062500,1C
4528604000,1C
4528617400,1C
4529331966,1C
4529345500,1C
4529903966,1C
4529916566,1C
4530000000,1C
4530038850,1C
4530039466,1C
4530039466,16
4530126250,16
4530126250,19
4530152166,19
4530152166,16
4530163666,16
4530163666,17
4530217250,17
4530217250,19
4530246316,19
4530246316,17
4530254850,17
4530254850,13
4530276466,13
4530276466,1
4530296633,1
4530296633,5
4530342466,5
4530369466,5
4530473250,5
4530486383,5
4530813666,5
4530813666,17
4530930666,17
4530930666,1C
4530991816,1C
4531005350,1C
4531519350,1C
4531546383,1C
4531547000,1C
4531547000,9
4531604783,9
4531604783,1C
4532500000,1C
4532531466,1C
4532532100,1C
4532532100,7
4533005216,7
4533005216,3
4533544316,3
4533557316,3
4534278816,3
4534291933,3
4534300816,3
4534300816,1C
4534481633,1C
4534506283,1C
4534506900,1C
4534506900,1
4534600783,1
4534600783,1C
4534847216,1C
4534859816,1C
4535000000,1C
4535031466,1C
4535032100,1C
4535032100,16
4535072183,16
4535072183,6
4535169133,6
4535169133,1C
4535412716,1C
4535426250,1C
4535929466,1C
4535943000,1C
4536455966,1C
4536483000,1C
4536483633,1C
4536483633,9
4536550533,9
4536550533,1C
4537500000,1C
4537530250,1C
4537530883,1C
4537530883,7
4538066933,7
4538066933,12
4538200250,12
4538200250,1C
4538640000,1C
4538660750,1C
4539367966,1C
4539381500,1C
4539939966,1C
4539952566,1C
4540000000,1C
4540047433,1C
4540048066,1C
4540048066,16
4540118683,16
4540118683,19
4540152000,19
4540152000,16
4540163500,16
4540163500,17
4540209750,17
4540209750,19
4540238816,19
4540238816,17
4540247350,17
4540247350,13
4540268966,13
4540268966,15
4540281350,15
4540281350,2
4540326683,2
4540353683,2
4540466633,2
4540466633,17
4540508850,17
4540521966,17
4540599100,17
4540599100,1C
4541025466,1C
4541039000,1C
4541551966,1C
4541579000,1C
4541579633,1C
4541579633,9
4541639133,9
4541639133,1C
4542500000,1C
4542537633,1C
4542538250,1C
4542538250,7
4543001900,7
4543001900,18
4543027816,18
4543027816,3
4543528383,3
4543541383,3
4544259350,3
4544272466,3
4544314750,3
4544314750,1C
4544831216,1C
4544843816,1C
4545000000,1C
4545025316,1C
4545025933,1C
4545025933,16
4545066033,16
4545066033,1C
4545396716,1C
4545410250,1C
4545913466,1C
4545927000,1C
4546439966,1C
4546467000,1C
4546467633,1C
4546467633,9
4546527133,9
4546527133,1C
4547500000,1C
4547525316,1C
4547525933,1C
4547525933,7
4548062533,7
4548062533,1C
4548624000,1C
4548637400,1C
4549351966,1C
4549365500,1C
4549933466,1C
4549946066,1C
4550000000,1C
4550038850,1C
4550039466,1C
4550039466,16
4550109466,16
4550109466,19
4550135383,19
4550135383,16
4550146883,16
4550146883,17
4550192500,17
4550192500,19
4550221566,19
4550221566,17
4550230100,17
4550230100,13
4550251716,13
4550251716,5
4550301533,5
4550328533,5
4550493566,5
4550506683,5
4550787383,5
4550787383,17
4550904383,17
4550904383,1C
4551009466,1C
4551023000,1C
4551535966,1C
4551563000,1C
4551563633,1C
4551563633,9
4551621416,9
4551621416,1C
4552500000,1C
4552531466,1C
4552532100,1C
4552532100,7
4552991750,7
4552991750,3
4553564133,3
4553577133,3
4554238433,3
4554238433,1C
4554291966,1C
4554305500,1C
4554414633,1C
4554439283,1C
4554439916,1C
4554439916,1
4554528433,1
4554528433,1C
4554863966,1C
4554876566,1C
4555000000,1C
4555025316,1C
4555025933,1C
4555025933,16
4555065883,16
4555065883,1C
4555432716,1C
4555446250,1C
4555949466,1C
4556001783,1C
4556478000,1C
4556505033,1C
4556505666,1C
4556505666,9
4556565166,9
4556565166,1C
4557500000,1C
4557525316,1C
4557525933,1C
4557525933,7
4557827416,7
4557876316,7
4558081716,7
4558081716,E
4558608750,E
4558621750,E
4559336033,E
4559349150,E
4559765416,E
4559765416,10
4559798566,10
4559798566,1C
4559907966,1C
4559920566,1C
4560000000,1C
4560038850,1C
4560039466,1C
4560039466,16
4560116716,16
4560116716,19
4560142633,19
4560142633,16
4560154133,16
4560154133,17
4560199750,17
4560199750,19
4560228816,19
4560228816,17
4560237350,17
4560237350,13
4560258966,13
4560258966,15
4560271350,15
4560271350,1C
4560307633,1C
4560333183,1C
4560333816,1C
4560333816,17
4560450683,17
4560450683,1C
4560476716,1C
4560490250,1C
4560996716,1C
4561010250,1C
4561526466,1C
4561553500,1C
4561554133,1C
4561554133,9
4561613633,9
4561613633,1C
4562500000,1C
4562531466,1C
4562532100,1C
4562532100,7
4563027183,7
4563027183,3
4563600916,3
4563613916,3
4564328166,3
4564341283,3
4564355533,3
4564355533,1C
4564674600,1C
4564683066,1C
4564899966,1C
4564912566,1C
4565000000,1C
4565025316,1C
4565025933,1C
4565025933,16
4565073433,16
4565073433,1C
4565468716,1C
4565482250,1C
4565985466,1C
4565999000,1C
4566511966,1C
4566539000,1C
4566539633,1C
4566539633,9
4566599133,9
4566599133,1C
4567500000,1C
4567525316,1C
4567525933,1C
4567525933,7
4568040466,7
4568040466,1C
4568592000,1C
4568612750,1C
4569323216,1C
4569336750,1C
4569895216,1C
4569907816,1C
4570000000,1C
4570038850,1C
4570039466,1C
4570039466,16
4570116883,16
4570116883,19
4570142783,19
4570142783,16
4570154283,16
4570154283,17
4570199916,17
4570199916,19
4570228966,19
4570228966,17
4570237500,17
4570237500,13
4570259133,13
4570259133,5
4570312716,5
4570339716,5
4570462133,5
4570475250,5
4570782850,5
4570782850,17
4570899850,17
4570899850,1C
4570977466,1C
4570991000,1C
4571503966,1C
4571538416,1C
4571539033,1C
4571539033,9
4571596816,9
4571596816,1C
4572500000,1C
4572531466,1C
4572532100,1C
4572532100,7
4573036666,7
4573036666,3
4573584133,3
4573597133,3
4574312033,3
4574325150,3
4574432750,3
4574458283,3
4574786600,3
4574786600,1
4574881316,1
4574881316,1C
4574883933,1C
4574896133,1C
4575000000,1C
4575031466,1C
4575032100,1C
4575032100,16
4575072033,16
4575072033,6
4575176383,6
4575176383,1C
4575459966,1C
4575473500,1C
4575998350,1C
4576011883,1C
4576529566,1C
4576556600,1C
4576557216,1C
4576557216,9
4576616716,9
4576616716,1C
4577500000,1C
4577525316,1C
4577525933,1C
4577525933,7
4578168183,7
4578168183,1C
4578732000,1C
4578745400,1C
4579465966,1C
4579479500,1C
4580005000,1C
4580052433,1C
4580053066,1C
4580053066,16
4580055750,16
4580067933,16
4580138066,16
4580138066,19
4580163966,19
4580163966,16
4580175466,16
4580175466,17
4580221716,17
4580221716,19
4580258183,19
4580258183,17
4580266716,17
4580266716,13
4580288350,13
4580288350,15
4580300716,15
4580300716,8
4580329683,8
4580356683,8
4580430500,8
4580430500,17
4580547183,17
4580547183,1C
4580600716,1C
4580614250,1C
4581117466,1C
4581131000,1C
4581643966,1C
4581671000,1C
4581671633,1C
4581671633,9
4581731133,9
4581731133,1C
4582500000,1C
4582537633,1C
4582538250,1C
4582538250,7
4583032183,7
4583032183,18
4583058100,18
4583058100,3
4583568066,3
4583581066,3
4584296183,3
4584309316,3
4584477683,3
4584477683,B
4584876533,B
4584888716,B
4584999666,B
4585026183,B
4585435783,B
4585435783,16
4585438750,16
4585451883,16
4585491316,16
4585491316,B
4585966650,B
4585979783,B
4586480033,B
4586509133,B
4586738433,B
4586738433,9
4586798216,9
4586798216,C
4586807383,C
4586807383,D
4587499716,D
4587526250,D
4587599350,D
4587599350,7
4588159250,7
4588159250,D
4588716066,D
4588729066,D
4589344100,D
4589344100,1C
4589443966,1C
4589457500,1C
4590000000,1C
4590038850,1C
4590039466,1C
4590039466,16
4590042150,16
4590054350,16
4590123850,16
4590123850,19
4590149750,19
4590149750,16
4590161250,16
4590161250,17
4590206883,17
4590206883,19
4590235933,19
4590235933,17
4590244466,17
4590244466,13
4590266100,13
4590266100,5
4590319316,5
4590346316,5
4590584850,5
4590597966,5
4590642566,5
4590642566,17
4590766816,17
4590766816,1C
4591101466,1C
4591115000,1C
4591627966,1C
4591655000,1C
4591655633,1C
4591655633,9
4591722466,9
4591722466,1C
4592510566,1C
4592542033,1C
4592542666,1C
4592542666,7
4593029350,7
4593029350,3
4593552133,3
4593565133,3
4594280033,3
4594300566,3
4594852150,3
4594864350,3
4594999683,3
4595026216,3
4595188250,3
4595188250,16
4595228466,16
4595228466,E
4595424966,E
4595438100,E
4595506166,E
4595522166,E
4595937600,E
4595950716,E
4596468933,E
4596497400,E
4596509100,E
4596509100,9
4596607650,9
4596607650,E
4596769883,E
4596769883,10
4596832533,10
4596832533,1C
4597503183,1C
4597528500,1C
4597529133,1C
4597529133,7
4598232683,7
4598251916,7
4598701316,7
4598701316,1C
4599272000,1C
4599285416,1C
4600000000,1C
4600038850,1C
4600039466,1C
4600039466,16
4600042166,16
4600055283,16
4600132133,16
4600132133,19
4600158033,19
4600158033,16
4600169533,16
4600169533,17
4600215150,17
4600215150,19
4600244216,19
4600244216,17
4600252750,17
4600252750,13
4600274383,13
4600274383,15
4600286750,15
4600286750,1C
4600322633,1C
4600348183,1C
4600348816,1C
4600348816,17
4600504150,17
4600504150,1C
4600623966,1C
4600636566,1C
4601192716,1C
4601206250,1C
4601709466,1C
4601723000,1C
4602235966,1C
4602263000,1C
4602263633,1C
4602263633,9
